workload,size,platform,configuration,threads,runtime,energy,edp,power,runtime_regret_pct,energy_regret_pct,strict_pareto
STRIDED_GEMM,64,INTEL,1T,1,2.5564774921052965e-06,0.0001600621949192,4.0903490931405907e-10,59.742055349927554,3.2487664560771456,21.661674709379565,False
STRIDED_GEMM,64,INTEL,2T,2,2.481484534640308e-06,0.0001460082847464,3.62317962091293e-10,58.83901910615528,0.22001678976317773,10.9794380406824,False
STRIDED_GEMM,64,INTEL,4T,4,2.685753448289805e-06,0.0001673816350915,4.554999880734155e-10,64.20666638943493,8.469850173692217,27.225108034448333,False
STRIDED_GEMM,64,INTEL,8T,8,2.718807614968793e-06,0.0001642191003875,4.5015620879452327e-10,62.561207664146735,9.80481281129737,24.821297012055442,False
STRIDED_GEMM,64,INTEL,10T,10,2.615265488467808e-06,0.0001609739104985,4.209896027831605e-10,61.551644774345846,5.623044393433485,22.354660609593324,False
STRIDED_GEMM,64,INTEL,16T,16,2.476036837876259e-06,0.0001315633664435,3.229599081398164e-10,53.61573401051566,0.0,0.0,True
STRIDED_GEMM,64,INTEL,20T,20,2.679698672313956e-06,0.0001737698111841,4.839105697134778e-10,62.128173706433714,8.225315202191474,32.08069683951544,False
STRIDED_GEMM,128,3090,gpu_resident,-1,5.186626183838249e-06,0.0010086930828564,5.234266457310598e-09,194.488466,0.0,137.71906152589955,True
STRIDED_GEMM,128,5060ti,gpu_resident,-1,9.844514270493175e-06,0.0004243214979824,4.177338209321127e-09,43.2283795,89.80574118044417,0.0,True
STRIDED_GEMM,128,AMD,1T,1,4.032576485663944e-05,0.002961438454447,1.192758468707485e-07,73.45790845556103,677.495108135926,597.9232653844548,False
STRIDED_GEMM,128,AMD,2T,2,2.3433674537629407e-05,0.002089668733279,4.896861634552168e-08,88.97163757244834,351.8095908020083,392.4729817402923,False
STRIDED_GEMM,128,AMD,4T,4,1.3358346501653231e-05,0.0015195568035815,2.0253929201305706e-08,113.74900797740266,157.55367802056793,258.11449827708896,False
STRIDED_GEMM,128,AMD,8T,8,1.740314082033268e-05,0.0020958530237283,3.650211026873376e-08,120.2168007013204,235.53875300598332,393.93043569412356,False
STRIDED_GEMM,128,AMD,10T,10,1.7552939211756847e-05,0.0020938590162781,3.675337677525272e-08,119.3295582266902,238.42691934214506,393.46050724136273,False
STRIDED_GEMM,128,AMD,16T,16,1.7469962627920784e-05,0.0020776206995913,3.628899102494964e-08,120.01675421180414,236.82710125433647,389.6336173090799,False
STRIDED_GEMM,128,AMD,20T,20,1.7336345923000644e-05,0.002088338600956,3.619314223407837e-08,120.20253659361536,234.25092359695108,392.1595089774641,False
STRIDED_GEMM,128,AMD,32T,32,1.7360936455995474e-05,0.0020731785622505,3.600402960811704e-08,119.4551354910952,234.72503783081385,388.5867372047435,False
STRIDED_GEMM,128,AMD,64T,64,1.7213043849901702e-05,0.0020762849090223,3.563719190712544e-08,119.44883436402722,231.87361571455241,389.3188110653823,False
STRIDED_GEMM,128,INTEL,1T,1,2.712906506821449e-05,0.0017490790352806,4.753170007363268e-08,64.36293161881053,423.0580363155885,312.20608514941375,False
STRIDED_GEMM,128,INTEL,2T,2,1.9554605851043165e-05,0.0014336584970338,2.9751940393968386e-08,72.22933993795371,277.01976502521353,237.87081348710387,False
STRIDED_GEMM,128,INTEL,4T,4,1.238258696497825e-05,0.0011816319297914,1.4631661135124886e-08,93.02313474852448,138.7406866444882,178.47562176555374,False
STRIDED_GEMM,128,INTEL,8T,8,1.178946383237596e-05,0.0014275580101796,1.7363656290697365e-08,120.68435096329333,127.30506141183722,236.43310955666266,False
STRIDED_GEMM,128,INTEL,10T,10,1.222836402266289e-05,0.0014895355540023,1.830983247974642e-08,121.88834640632672,135.7672133913757,251.0393795942158,False
STRIDED_GEMM,128,INTEL,16T,16,1.2112697310115212e-05,0.0014916596468434,1.815300241842973e-08,122.22816754551135,133.5371179796782,251.53996531782394,False
STRIDED_GEMM,128,INTEL,20T,20,1.2068080490189064e-05,0.0014963019779699,1.8026667738769765e-08,124.522190889137,132.67688980157706,252.63402516361865,False
STRIDED_GEMM,256,3090,gpu_resident,-1,7.282658879559572e-06,0.0021616795683107,1.5742947946253712e-08,296.822251,0.0,73.25837198360634,True
STRIDED_GEMM,256,5060ti,gpu_resident,-1,1.63740113641946e-05,0.0012476624035895,2.04331027280577e-08,76.190404,124.83562164571462,0.0,True
STRIDED_GEMM,256,AMD,1T,1,0.0002868261612995,0.0216076433257273,6.195025471356494e-06,74.93777049720815,3838.481343737553,1631.850159431152,False
STRIDED_GEMM,256,AMD,2T,2,0.0001572036058439,0.0144855924545877,2.280380087594668e-06,93.1428318611736,2058.601802497264,1061.018590679092,False
STRIDED_GEMM,256,AMD,4T,4,8.740453284798059e-05,0.0104298685214075,9.11868827924908e-07,119.41058599083796,1100.1733747725184,735.9527778829413,False
STRIDED_GEMM,256,AMD,8T,8,8.999734329971182e-05,0.0121309941912824,1.0922987837054453e-06,134.7831541199007,1135.775899820184,872.2978071938187,False
STRIDED_GEMM,256,AMD,10T,10,0.0001004573037066,0.0140871560382622,1.4151577097087445e-06,140.39620852679528,1279.4042171679373,1029.0839571452768,False
STRIDED_GEMM,256,AMD,16T,16,6.577063919149494e-05,0.0117967718065991,7.718843541403335e-07,177.2949059613457,803.1130014354387,845.5099210058764,False
STRIDED_GEMM,256,AMD,20T,20,9.300398849828402e-05,0.0175695056117243,1.6339297083791543e-06,188.8320759965576,1177.0608926819398,1308.193880105482,False
STRIDED_GEMM,256,AMD,32T,32,7.902664824318989e-05,0.0167870356605119,1.333067413457149e-06,215.02749616620315,985.1345579977121,1245.4790023499893,False
STRIDED_GEMM,256,AMD,64T,64,7.739902381882077e-05,0.0166739039941511,1.287948527427747e-06,215.8914316287509,962.7852422974062,1236.4115121350621,False
STRIDED_GEMM,256,INTEL,1T,1,0.0002008121199837,0.013061316781516,2.6228717336098355e-06,65.04245649877507,2657.4011539566213,946.8630571810811,False
STRIDED_GEMM,256,INTEL,2T,2,0.0001122455885637,0.0085481906086956,9.690142793339438e-07,74.4904201015634,1441.2720878461382,585.1365068068594,False
STRIDED_GEMM,256,INTEL,4T,4,6.681527759461954e-05,0.0069324714075756,4.683652220700697e-07,104.83814247586494,817.4571911112259,455.6367962704508,False
STRIDED_GEMM,256,INTEL,8T,8,3.926455906821964e-05,0.0055139437543533,2.177878856343998e-07,139.88276082610014,439.1514241923989,341.94196591079384,False
STRIDED_GEMM,256,INTEL,10T,10,6.35302962868769e-05,0.008834782678403,5.56065877186367e-07,138.8834642816098,772.3502959226752,608.1068286569752,False
STRIDED_GEMM,256,INTEL,16T,16,5.005172069825436e-05,0.0076120960363618,3.861948749776632e-07,151.29445697226697,587.272622897879,510.10863310956165,False
STRIDED_GEMM,256,INTEL,20T,20,5.711243258586432e-05,0.0089584792506386,5.032302098415583e-07,156.8050597541013,684.2250135615066,618.0210948783288,False
STRIDED_GEMM,512,3090,gpu_resident,-1,2.2870950780696337e-05,0.0075230361588889,1.7185056457694625e-07,329.034089,0.0,2.593005103539836,True
STRIDED_GEMM,512,5060ti,gpu_resident,-1,6.762133198106828e-05,0.007332893847194,4.998092197938138e-07,107.767326,195.6647173502835,0.0,True
STRIDED_GEMM,512,AMD,1T,1,0.0022319092920353,0.1673521030701754,0.0003728032151877,75.33608745718931,9658.707949820293,2182.2109055105743,False
STRIDED_GEMM,512,AMD,2T,2,0.0011420125570776,0.10685366969353,0.0001219182581806,93.87746119781131,4893.288508326848,1357.1828246827622,False
STRIDED_GEMM,512,AMD,4T,4,0.0006152287621359,0.0758737083835947,4.661885280054449e-05,123.57169018751544,2590.0008138497183,934.7034876637206,False
STRIDED_GEMM,512,AMD,8T,8,0.0005380061629153,0.07857125606469,4.229947992807951e-05,146.01061523942855,2252.355912415285,971.4904334085787,False
STRIDED_GEMM,512,AMD,10T,10,0.0005115522273425,0.0813175773169482,4.160295028862591e-05,158.8724516868084,2136.6898177852013,1008.942513167092,False
STRIDED_GEMM,512,AMD,16T,16,0.0003210643998746,0.0675389177373864,2.168275909047525e-05,210.30151909100184,1303.8087133027566,821.0404397607747,False
STRIDED_GEMM,512,AMD,20T,20,0.0003318156415343,0.0750867547949735,2.490591863144284e-05,226.1543675477474,1350.8169980163693,923.9716592066328,False
STRIDED_GEMM,512,AMD,32T,32,0.0003861949054419,0.0903918367425704,3.489549235323354e-05,238.1818275360447,1588.582644180487,1132.6898305934114,False
STRIDED_GEMM,512,AMD,64T,64,0.0004422077157802,0.1154299060592851,5.1051387770909807e-05,261.8858053642696,1833.4907412482148,1474.138511543508,False
STRIDED_GEMM,512,INTEL,1T,1,0.0015167776923076,0.0950111505376344,0.0001485347856589,60.57970323716611,6531.896097593804,1195.6842485043105,False
STRIDED_GEMM,512,INTEL,2T,2,0.0008031029647435,0.0641747568108974,5.153967174365877e-05,81.81019493857693,3411.4542130069176,775.1627685903906,False
STRIDED_GEMM,512,INTEL,4T,4,0.0004451100489106,0.0454865582177385,1.9892057092049904e-05,104.20729423761532,1846.1807826821268,520.3084234629191,False
STRIDED_GEMM,512,INTEL,8T,8,0.0002582372069573,0.0398910669031931,1.039126666456128e-05,150.46581583549354,1029.1056914663066,444.00169611698095,False
STRIDED_GEMM,512,INTEL,10T,10,0.0003086759963492,0.0481938638576209,1.4873614092763956e-05,156.41059738064018,1249.6421697069557,557.2284402570853,False
STRIDED_GEMM,512,INTEL,16T,16,0.0002529232124874,0.0410734260466282,1.0301292962434046e-05,159.6601842559451,1005.8710016588975,460.12574165853124,False
STRIDED_GEMM,512,INTEL,20T,20,0.0003042477517985,0.0520531010132023,1.5942932531577658e-05,170.0302066860232,1230.2802962406479,609.8575555286526,False
STRIDED_GEMM,1024,3090,gpu_resident,-1,0.0001221521401243,0.0405251289432649,4.94656256546926e-06,332.30662800000005,0.0,0.0,True
STRIDED_GEMM,1024,5060ti,gpu_resident,-1,0.0004506816133393,0.0562879675529517,2.536605157483985e-05,124.9045875,268.95105798448867,38.89645516428768,False
STRIDED_GEMM,1024,AMD,1T,1,0.0176286578947368,1.3343390087719298,0.0235652416588521,75.61701065841486,14331.72250342742,3192.621253938518,False
STRIDED_GEMM,1024,AMD,2T,2,0.008933424778761,0.8398591652173912,0.00751101838849,95.525165135422,7213.359200805237,1972.4404514374094,False
STRIDED_GEMM,1024,AMD,4T,4,0.004755827014218,0.5946855642857143,0.0028313476352861,124.9862854528796,3793.3636442051265,1367.4489132860576,False
STRIDED_GEMM,1024,AMD,8T,8,0.0033703571428571,0.5379644783333333,0.0018121275295949,159.91983098924544,2659.147027164223,1227.4836931092373,False
STRIDED_GEMM,1024,AMD,10T,10,0.0031870857142857,0.5488203777777778,0.0017479272045102,172.12154552199615,2509.1116463801404,1254.271761963115,False
STRIDED_GEMM,1024,AMD,16T,16,0.0018773803738317,0.4434588682242991,0.0008324638580854,236.19859088495195,1436.9197559054705,994.2812022761005,False
STRIDED_GEMM,1024,AMD,20T,20,0.0018446700367647,0.4707916341911764,0.0008683165917097,254.97891900149347,1410.141398167559,1061.7276649515015,False
STRIDED_GEMM,1024,AMD,32T,32,0.0016064703525641,0.4598089488,0.0007378120717038,285.3903735643719,1215.1389332429067,1034.626738495346,False
STRIDED_GEMM,1024,AMD,64T,64,0.0017773418727915,0.5112660070671378,0.0009084424375731,287.5227650697854,1355.023113784913,1161.6024190395772,False
STRIDED_GEMM,1024,INTEL,1T,1,0.0115853720930232,0.7580183076923077,0.0090282683861049,63.12682519519551,9384.379136734007,1770.4895640271295,False
STRIDED_GEMM,1024,INTEL,2T,2,0.0057472655367231,0.4952450212121212,0.0028706590694401,79.98236415378435,4605.006012072139,1122.0689585108125,False
STRIDED_GEMM,1024,INTEL,4T,4,0.0031495660377358,0.3503299455128205,0.0010634172138548,109.03304629122287,2478.3961169496115,764.4758317815144,False
STRIDED_GEMM,1024,INTEL,8T,8,0.001775143738977,0.2627173336594912,0.0004816048394413,142.01829845567602,1353.223608829647,548.282536071125,False
STRIDED_GEMM,1024,INTEL,10T,10,0.0019178826335877,0.2995842959183673,0.0005701554090018,159.09329230671955,1470.076980752113,639.2556266453458,False
STRIDED_GEMM,1024,INTEL,16T,16,0.0022528825503355,0.3527532447916667,0.0007913182713745,158.31034172295614,1744.3250753060927,770.4555765523178,False
STRIDED_GEMM,1024,INTEL,20T,20,0.0019798063583815,0.3391459171483622,0.0006711930863682,171.38316567051953,1520.7709143424597,736.8780704514618,False
STRIDED_GEMM,2048,3090,gpu_resident,-1,0.0007647087155963,0.2575174506828528,0.0001971587218874,337.199192,0.0,0.0,True
STRIDED_GEMM,2048,5060ti,gpu_resident,-1,0.0035091747404844,0.47328125,0.001661582233947,134.80837300000002,358.89038125425793,83.78608857186629,False
STRIDED_GEMM,2048,AMD,1T,1,0.139054125,10.7613653125,1.4902983720962188,77.02375298432503,18083.93358987274,4078.8877934153,False
STRIDED_GEMM,2048,AMD,2T,2,0.0711595333333333,6.896956733333333,0.4855470211564644,97.12694748212228,9205.442959133132,2578.248295424189,False
STRIDED_GEMM,2048,AMD,4T,4,0.0375107407407407,4.764901592592592,0.1785596206838573,126.83831453583952,4805.232538312422,1750.3218247763862,False
STRIDED_GEMM,2048,AMD,8T,8,0.0224871111111111,3.888384322222222,0.0874272431399935,172.7708116294098,2840.6113272262414,1409.949835209803,False
STRIDED_GEMM,2048,AMD,10T,10,0.0207472142857142,3.8811228163265294,0.0804754135313477,188.2727710707631,2613.08720073055,1407.130024017809,False
STRIDED_GEMM,2048,AMD,16T,16,0.011923494117647,3.143778958823529,0.0374923425545085,263.61274541443225,1459.2203769182058,1120.802299217877,False
STRIDED_GEMM,2048,AMD,20T,20,0.0120325361445783,3.330848594117647,0.0401244015064884,276.2789594125179,1473.4796660707132,1193.4457782512666,False
STRIDED_GEMM,2048,AMD,32T,32,0.0083889083333333,2.407646475,0.0201974436923154,287.00651505543965,997.0070253209874,834.944978919177,False
STRIDED_GEMM,2048,AMD,64T,64,0.0083304173553719,1.998782991735537,0.0166475496378321,240.48459505825045,989.3582334648895,676.1738035365807,False
STRIDED_GEMM,2048,INTEL,1T,1,0.0856545,5.173842875,0.4429885505582395,60.42741198335104,11100.931577353454,1909.1232113709755,False
STRIDED_GEMM,2048,INTEL,2T,2,0.0465862045454545,3.9552787142857135,0.185770449990844,82.58591087334946,5992.019561870403,1435.9264794667688,False
STRIDED_GEMM,2048,INTEL,4T,4,0.024326869047619,2.7898388837209303,0.0654723411178669,114.50379932613404,3081.1941660230113,983.3591573398936,False
STRIDED_GEMM,2048,INTEL,8T,8,0.013799102739726,2.131461861842105,0.0290607425685601,152.3671673990279,1704.4913649200164,727.6960866885562,False
STRIDED_GEMM,2048,INTEL,10T,10,0.0145303642857142,2.379581867647059,0.0355981195526643,161.01607352088115,1800.117520484097,824.0468408401758,False
STRIDED_GEMM,2048,INTEL,16T,16,0.0155958828125,2.630865984375,0.0410213584045882,167.99531910317245,1939.4540423589567,921.6262926643598,False
STRIDED_GEMM,2048,INTEL,20T,20,0.0270654324324324,4.098357833333333,0.1124203446624894,154.05175786501914,3439.3126664350198,1491.4874205479343,False
STRIDED_GEMM,4096,3090,gpu_resident,-1,0.0055562472222222,1.798779005524862,0.009979714305943,324.218193,0.0,0.0,True
STRIDED_GEMM,4096,5060ti,gpu_resident,-1,0.0281295277777777,3.884069444444444,0.1092629191994598,138.61771800000002,406.26846957553846,115.92810637186193,False
STRIDED_GEMM,4096,AMD,1T,1,1.094909,86.9846985,94.907352763824,79.02234072550539,19605.908614377586,4735.763494727853,False
STRIDED_GEMM,4096,AMD,2T,2,0.55553375,54.0818325,30.032487219518003,97.3866268214806,9898.362703843412,2906.5857080769947,False
STRIDED_GEMM,4096,AMD,4T,4,0.292974,37.435823375,10.98692829534672,128.2821539833326,5172.87552699691,1981.1796924479158,False
STRIDED_GEMM,4096,AMD,8T,8,0.1521078571428571,28.55886614285714,4.344028102508673,187.7218814064456,2637.600597297075,1487.680646435164,False
STRIDED_GEMM,4096,AMD,10T,10,0.1342165625,27.8215830625,3.737903466246906,207.8775646389045,2315.5973831258107,1446.6926719206397,False
STRIDED_GEMM,4096,AMD,16T,16,0.0828652692307692,23.43411603846154,1.941874221347361,283.0618505283319,1391.3891682024105,1202.7790499269113,False
STRIDED_GEMM,4096,AMD,20T,20,0.0788518461538461,22.371697423076924,1.764121661816778,284.6035521526509,1319.156545779286,1143.715729078633,False
STRIDED_GEMM,4096,AMD,32T,32,0.0542776052631578,15.197801157894736,0.8247222312194875,279.8967759371507,876.8752737652605,744.8954046725823,False
STRIDED_GEMM,4096,AMD,64T,64,0.0584261388888888,14.17582722222222,0.82950438481979,244.1697796130177,951.539583321879,688.0805356679091,False
STRIDED_GEMM,4096,INTEL,1T,1,0.67789975,43.8718205,29.7379042028115,64.36416879756636,12100.676515773835,2338.977793561624,False
STRIDED_GEMM,4096,INTEL,2T,2,0.33901675,27.52688425,9.024209912173657,81.44701757191493,6001.541858038698,1430.3094024031031,False
STRIDED_GEMM,4096,INTEL,4T,4,0.1875016666666666,21.423178166666663,3.935084808336208,113.47784291366804,3274.609861072309,1090.9844456081828,False
STRIDED_GEMM,4096,INTEL,8T,8,0.1130478,17.423373222222224,2.031736144415568,156.7029542898807,1934.6070914171269,868.622224781765,False
STRIDED_GEMM,4096,INTEL,10T,10,0.1056568,17.99624605,1.90173232383973,170.35020073840195,1801.5856525862607,900.4700963667804,False
STRIDED_GEMM,4096,INTEL,16T,16,0.1391449375,23.1460703125,3.218961368644812,163.8557388021021,2404.2970900123037,1186.7656472200295,False
STRIDED_GEMM,4096,INTEL,20T,20,0.1779571666666666,28.81343333333333,5.069088220734444,160.86830830110688,3102.8302476341814,1501.832868008481,False
STRIDED_GEMM,8192,3090,gpu_resident,-1,0.041750125,13.693625,0.572001785139757,327.740274,0.0,0.0,True
STRIDED_GEMM,8192,5060ti,gpu_resident,-1,0.2234366,31.0421,6.953095192819999,138.825492,435.175882706938,126.69015691608321,False
STRIDED_GEMM,8192,AMD,1T,1,8.780321,675.5100494999999,5957.375502241239,76.72868226451855,20930.646016029896,4833.0257656391195,False
STRIDED_GEMM,8192,AMD,2T,2,4.4424115,432.1053245,1919.4736365954384,96.95744775856994,10540.474729117577,3055.5218176341177,False
STRIDED_GEMM,8192,AMD,4T,4,2.358498,302.0253735,713.7576302168475,127.69291038881596,5549.080092574573,2105.591094396115,False
STRIDED_GEMM,8192,AMD,8T,8,1.1863905,224.864943,266.7774840746415,189.52690748321857,2741.6453842952565,1542.1140713288119,False
STRIDED_GEMM,8192,AMD,10T,10,1.0258425,217.7836135,223.31700076916297,212.29940786176405,2357.1004278430305,1490.4014714876448,False
STRIDED_GEMM,8192,AMD,16T,16,0.64333725,181.54550125,116.79498325817136,282.2348560134223,1440.9229313684689,1225.7665610822553,False
STRIDED_GEMM,8192,AMD,20T,20,0.5722885,162.3445135,92.901267113981,283.5721009168845,1270.746794171275,1085.548118193685,False
STRIDED_GEMM,8192,AMD,32T,32,0.4591805,129.93899966666666,59.647103468732894,284.1506528678429,999.8302400292214,848.9014024165746,False
STRIDED_GEMM,8192,AMD,64T,64,0.4803816666666667,116.35490383333334,55.82766280139056,242.3077723319212,1050.6113255149935,749.7012575803217,False
STRIDED_GEMM,8192,INTEL,1T,1,5.433274,366.7547675,1987.832726586858,65.15226594110348,12913.790976673723,2578.2883823677075,False
STRIDED_GEMM,8192,INTEL,2T,2,2.9868135,249.3618495,738.4902777225441,84.84889946679496,7054.022892147029,1721.00685172845,False
STRIDED_GEMM,8192,INTEL,4T,4,1.6059685,180.10403150000002,287.92069179107705,111.6270709878943,3746.6196208993388,1215.239985759797,False
STRIDED_GEMM,8192,INTEL,8T,8,0.936769,144.80790275,140.08805713361073,152.69591268098975,2143.7513660138743,957.4840683164612,False
STRIDED_GEMM,8192,INTEL,10T,10,0.92879425,145.78261625,138.64133311603737,154.47427256715193,2124.650225598127,964.6020776091063,False
STRIDED_GEMM,8192,INTEL,16T,16,1.0362355,176.2540045,184.749495758964,170.10207644624228,2381.9937664857293,1187.1245159700225,False
STRIDED_GEMM,8192,INTEL,20T,20,1.243604,201.3129,250.157539412622,161.7947931263801,2878.683297355397,1370.1213155756784,False
STRIDED_GEMM,16384,3090,gpu_resident,-1,0.332657375,111.708625,37.24682131112501,335.95082449999995,0.0,0.0,True
STRIDED_GEMM,16384,5060ti,gpu_resident,-1,1.7920859999999998,291.865,522.988512119,162.8796855,438.71825327786587,161.2734692598714,False
STRIDED_GEMM,16384,AMD,1T,1,73.7586125,5575.8775465,412325.0975467674,74.95661311303974,22072.54690355204,4891.447658137409,False
STRIDED_GEMM,16384,AMD,2T,2,37.5455485,3558.002141,133363.65456173342,95.37907232727486,11186.552267178808,3085.073794436195,False
STRIDED_GEMM,16384,AMD,4T,4,19.7590285,2473.453751,48887.95537523543,125.13553057141964,5839.7536278881535,2114.201231999767,False
STRIDED_GEMM,16384,AMD,8T,8,9.953508,1847.2161855,18386.28042828392,185.22199184660207,2892.120045437141,1553.6021148769848,False
STRIDED_GEMM,16384,AMD,10T,10,8.4150445,1767.3934175,14867.025468494654,210.20582926555136,2429.6431501030156,1482.145888466535,False
STRIDED_GEMM,16384,AMD,16T,16,5.235291999999999,1484.007247,7748.910258192474,283.9509105975333,1473.7790271446709,1228.4625488855493,False
STRIDED_GEMM,16384,AMD,20T,20,4.464921,1270.414617,5672.301138041983,284.6823482416992,1242.198109992301,1037.2574114129504,False
STRIDED_GEMM,16384,AMD,32T,32,3.469416,988.003639,3429.1481304806184,285.0747697137697,942.9397514484685,784.4470505298941,False
STRIDED_GEMM,16384,AMD,64T,64,3.67175,921.1224775,3382.1318630827923,252.5427226248908,1003.7632939897996,724.5759694025417,False
STRIDED_GEMM,16384,INTEL,1T,1,41.824983,2430.7323945,102099.05286727264,57.911406879796864,12472.991354843705,2075.957670681203,False
STRIDED_GEMM,16384,INTEL,2T,2,22.3371685,1872.6135835,41646.85614362507,84.11290518091138,6614.767258654645,1576.3375106443214,False
STRIDED_GEMM,16384,INTEL,4T,4,12.8257665,1441.370242,18457.231268217954,112.27504779440773,3755.5485204559195,1190.294497850994,False
STRIDED_GEMM,16384,INTEL,8T,8,7.7003385,1154.6073645,8910.065139680819,150.18631701991768,2214.7956662617207,933.5883773522412,False
STRIDED_GEMM,16384,INTEL,10T,10,7.504099,1227.1838395,9197.00722903384,163.90029737046456,2155.8041889196056,998.5578235342167,False
STRIDED_GEMM,16384,INTEL,16T,16,8.4276515,1435.3564635,12134.29659057054,172.1993679289062,2433.4329353136995,1184.9110473788394,False
STRIDED_GEMM,16384,INTEL,20T,20,9.545566,1504.830895,14358.010755974228,155.34664067522223,2769.4887645283684,1247.1035875698944,False
